"","cmplnt_num","cmplnt_fr_dt","cmplnt_fr_tm","addr_pct_cd","rpt_dt","ky_cd","ofns_desc","pd_cd","pd_desc","crm_atpt_cptd_cd","law_cat_cd","boro_nm","loc_of_occur_desc","prem_typ_desc","juris_desc","jurisdiction_code","housing_psa","x_coord_cd","y_coord_cd","susp_age_group","susp_race","susp_sex","latitude","longitude","lat_lon.latitude","lat_lon.longitude","patrol_boro","vic_age_group","vic_race","vic_sex","cmplnt_to_dt","cmplnt_to_tm","parks_nm","hadevelopt","transit_district","station_name"
"1102","415760961",2015-05-27,"18:40:00","70",2015-05-27,"341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","NA","999240","169262","25-44","WHITE HISPANIC","F","40.63125716","-73.945996398","40.63125716","-73.945996398","PATROL BORO BKLYN SOUTH",NA,"UNKNOWN","D",2015-05-27,"18:55:00",NA,NA,NA,NA
"1103","549580506",2015-08-05,"16:20:00","88",2015-08-06,"109","GRAND LARCENY","411","LARCENY,GRAND FROM EATERY, UNATTENDED","COMPLETED","FELONY","BROOKLYN","INSIDE","FAST FOOD","N.Y. POLICE DEPT","0","NA","989805","190620",NA,"UNKNOWN","U","40.689891109","-73.979970637","40.689891109","-73.979970637","PATROL BORO BKLYN NORTH","45-64","WHITE","F",2015-08-05,"16:30:00",NA,NA,NA,NA
"1104","478606476",2013-08-03,"08:15:00","18",2013-08-03,"109","GRAND LARCENY","405","LARCENY,GRAND BY THEFT OF CREDIT CARD","COMPLETED","FELONY","MANHATTAN","INSIDE","HOTEL/MOTEL","N.Y. POLICE DEPT","0","NA","989581","217817",NA,NA,NA,"40.764540395","-73.980756819","40.764540395","-73.980756819","PATROL BORO MAN SOUTH",NA,"WHITE","F",2013-08-03,"08:35:00","NA",NA,NA,NA
"1105","353685638",2015-12-09,"00:30:00","5",2015-12-13,"344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","MANHATTAN",NA,"STREET","N.Y. POLICE DEPT","0","NA","983816","200608","25-44","BLACK","M","40.717307559","-74.001567054","40.717307559","-74.001567054","PATROL BORO MAN SOUTH","25-44","BLACK","M",2015-12-09,"00:40:00",NA,NA,NA,NA
"1106","662552216",2016-05-06,"10:30:00","25",2016-05-20,"341","PETIT LARCENY","349","LARCENY,PETIT OF LICENSE PLATE","COMPLETED","MISDEMEANOR","MANHATTAN","OPPOSITE OF","STREET","N.Y. POLICE DEPT","0","NA","1001667","233647","UNKNOWN","UNKNOWN","U","40.807973965","-73.937085962","40.807973965","-73.937085962","PATROL BORO MAN NORTH","45-64","BLACK","M",2016-05-06,"10:45:00",NA,NA,NA,NA
"1107","439317530",2013-02-24,"17:00:00","75",2013-02-24,"109","GRAND LARCENY","419","LARCENY,GRAND FROM PERSON,UNCL","COMPLETED","FELONY","BROOKLYN",NA,"STREET","N.Y. POLICE DEPT","0","NA","1015961","183101",NA,"BLACK","M","40.669198109","-73.885690004","40.669198109","-73.885690004","PATROL BORO BKLYN NORTH","<18","BLACK","F",NA,NA,"NA",NA,NA,NA
"1108","706726222",2015-09-25,"20:00:00","106",2015-09-26,"341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","FAST FOOD","N.Y. POLICE DEPT","0","NA","1026712","187507",NA,NA,NA,"40.681246536","-73.846907236","40.681246536","-73.846907236","PATROL BORO QUEENS SOUTH","UNKNOWN","UNKNOWN","D",2015-09-26,"20:10:00",NA,NA,NA,NA
"1109","891687017",2011-03-02,"20:00:00","101",2011-03-03,"351","CRIMINAL MISCHIEF & RELATED OF","254","MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","QUEENS","OPPOSITE OF","STREET","N.Y. POLICE DEPT","0","NA","1052765","157741",NA,NA,NA,"40.599382239","-73.753277369","40.599382239","-73.753277369","PATROL BORO QUEENS SOUTH","25-44","BLACK","F",2011-03-03,"04:30:00","NA",NA,NA,NA
"1110","972365239",2013-09-24,"16:00:00","77",2013-09-27,"578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BROOKLYN","FRONT OF","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","326","1001160","184534",NA,"BLACK","F","40.673172014","-73.939040855","40.673172014","-73.939040855","PATROL BORO BKLYN NORTH",NA,"UNKNOWN","M",2013-09-24,"16:05:00","NA","ALBANY",NA,NA
"1111","850428457",2013-12-26,"23:55:00","52",2013-12-27,"360",NA,"661","LEWDNESS,PUBLIC","COMPLETED","MISDEMEANOR","BRONX","FRONT OF","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","1016190","257262",NA,NA,NA,"40.872749649","-73.884512062","40.872749649","-73.884512062","PATROL BORO BRONX","45-64","WHITE HISPANIC","F",2013-12-27,"00:04:00","NA",NA,NA,NA
"1112","506442225",2017-09-11,"16:20:00","40",2017-09-11,"341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","BRONX","INSIDE","GROCERY/BODEGA","N.Y. POLICE DEPT","0","NA","1007236","237260","45-64","WHITE HISPANIC","M","40.817877907","-73.916956682","40.817877907","-73.916956682","PATROL BORO BRONX","UNKNOWN","UNKNOWN","D",2017-09-11,"16:23:00",NA,NA,NA,NA
"1113","441502770",2013-02-09,"17:20:00","13",2013-02-09,"341","PETIT LARCENY","339","LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","MANHATTAN",NA,"TRANSIT - NYC SUBWAY","N.Y. TRANSIT POLICE","1","NA","988874","207673",NA,NA,NA,"40.73669807","-73.983316026","40.73669807","-73.983316026","PATROL BORO MAN SOUTH",NA,"UNKNOWN","E",NA,NA,"NA",NA,"4","14 STREET"
"1114","322788779",2017-07-27,"15:00:00","114",2017-07-29,"109","GRAND LARCENY","425","LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION","COMPLETED","FELONY","QUEENS","INSIDE","BANK","N.Y. POLICE DEPT","0","NA","1006211","215520","UNKNOWN","UNKNOWN","U","40.758210055","-73.920730916","40.758210055","-73.920730916","PATROL BORO QUEENS NORTH","25-44","WHITE","M",2017-07-28,"19:00:00",NA,NA,NA,NA
"1115","353429174",2015-09-13,"08:00:00","106",2015-09-23,"109","GRAND LARCENY","405","LARCENY,GRAND BY THEFT OF CREDIT CARD","COMPLETED","FELONY","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","NA","1022652","185582",NA,NA,NA,"40.675981396","-73.861556267","40.675981396","-73.861556267","PATROL BORO QUEENS SOUTH","45-64","ASIAN / PACIFIC ISLANDER","F",2015-09-23,"15:00:00",NA,NA,NA,NA
"1116","270480135",2015-08-14,"17:00:00","42",2015-08-15,"344","ASSAULT 3 & RELATED OFFENSES","114","OBSTR BREATH/CIRCUL","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","776","1009945","244103",NA,NA,NA,"40.836652519","-73.907143295","40.836652519","-73.907143295","PATROL BORO BRONX","45-64","BLACK","F",2015-08-14,"17:00:00",NA,"BUTLER",NA,NA
"1117","531073699",2017-11-19,"18:34:00","113",2017-11-22,"341","PETIT LARCENY","307","LARCENY,PETIT BY DISHONEST EMP","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","RESTAURANT/DINER","N.Y. POLICE DEPT","0","NA","1042184","184701","UNKNOWN","AMERICAN INDIAN/ALASKAN NATIVE","M","40.67345698","-73.791148167","40.67345698","-73.791148167","PATROL BORO QUEENS SOUTH","UNKNOWN","UNKNOWN","D",2017-11-19,"18:35:00",NA,NA,NA,NA
"1118","812738491",2017-08-30,"19:00:00","105",2017-08-30,"578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","NA","1057145","198056","65+","BLACK","F","40.710002667","-73.737069231","40.710002667","-73.737069231","PATROL BORO QUEENS SOUTH","65+","BLACK","M",2017-08-30,"19:15:00",NA,NA,NA,NA
"1119","314215987",2014-02-20,"08:28:00","25",2014-02-20,"352","CRIMINAL TRESPASS","205","TRESPASS 2, CRIMINAL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","645","1001769","234797",NA,NA,NA,"40.811130194","-73.936714506","40.811130194","-73.936714506","PATROL BORO MAN NORTH",NA,"UNKNOWN","E",NA,NA,NA,"LINCOLN",NA,NA
"1120","687740778",2013-01-25,"12:00:00","75",2013-01-28,"365","ADMINISTRATIVE CODE","878","ADM.CODE,UNCLASSIFIED MISDEMEA","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","BEAUTY & NAIL SALON","N.Y. POLICE DEPT","0","NA","1015060","183743",NA,"BLACK","M","40.670963436","-73.88893498","40.670963436","-73.88893498","PATROL BORO BKLYN NORTH","25-44","BLACK","F",2013-01-28,"17:09:00","NA",NA,NA,NA
"1121","465298174",2013-04-18,"21:33:00","9",2013-04-18,"341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","CHAIN STORE","N.Y. POLICE DEPT","0","NA","985913","204765",NA,"UNKNOWN","U","40.728717375","-73.994001332","40.728717375","-73.994001332","PATROL BORO MAN SOUTH",NA,"UNKNOWN","D",2013-04-18,"22:00:00","NA",NA,NA,NA
"1122","350106944",2013-12-20,"18:00:00","40",2013-12-20,"341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","BRONX","INSIDE","DEPARTMENT STORE","N.Y. POLICE DEPT","0","NA","1007347","237075",NA,NA,NA,"40.817369845","-73.916556294","40.817369845","-73.916556294","PATROL BORO BRONX",NA,"UNKNOWN","D",2013-12-20,"18:21:00","NA",NA,NA,NA
"1123","926107199",2014-01-14,"22:00:00","75",2014-01-15,"341","PETIT LARCENY","321","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","BROOKLYN",NA,"STREET","N.Y. POLICE DEPT","0","NA","1017777","173071",NA,NA,NA,"40.641661284","-73.879193579","40.641661284","-73.879193579","PATROL BORO BKLYN NORTH","25-44","BLACK","M",2014-01-15,"09:00:00",NA,NA,NA,NA
"1124","285597272",2014-08-15,"22:00:00","78",2014-08-16,"341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESTAURANT/DINER","N.Y. POLICE DEPT","0","NA","988610","186251",NA,NA,NA,"40.677899867","-73.984282521","40.677899867","-73.984282521","PATROL BORO BKLYN SOUTH","25-44","ASIAN / PACIFIC ISLANDER","M",2014-08-16,"00:01:00",NA,NA,NA,NA
"1125","851019115",2013-08-22,"21:45:00","9",2013-08-22,"341","PETIT LARCENY","339","LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","BAR/NIGHT CLUB","N.Y. POLICE DEPT","0","NA","987311","204629",NA,NA,NA,"40.728343715","-73.9889574","40.728343715","-73.9889574","PATROL BORO MAN SOUTH","25-44","UNKNOWN","F",2013-08-22,"22:15:00","NA",NA,NA,NA
"1126","551514109",2012-12-04,"19:10:00","5",2012-12-04,"341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","CLOTHING/BOUTIQUE","N.Y. POLICE DEPT","0","NA","984722","202914",NA,NA,NA,"40.723636973","-73.998298598","40.723636973","-73.998298598","PATROL BORO MAN SOUTH",NA,"UNKNOWN","D",NA,NA,"NA",NA,NA,NA
"1127","399973732",2017-04-26,"12:00:00","78",2017-05-08,"112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","990152","186924",NA,NA,NA,"40.679746207","-73.978722625","40.679746207","-73.978722625","PATROL BORO BKLYN SOUTH","25-44","ASIAN / PACIFIC ISLANDER","F",NA,NA,NA,NA,NA,NA
"1128","264260463",2017-08-02,"12:20:00","23",2017-08-02,"236","DANGEROUS WEAPONS","782","WEAPONS, POSSESSION, ETC","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","OTHER","N.Y. POLICE DEPT","0","NA","998829","226859","45-64","WHITE HISPANIC","M","40.789347893","-73.947352413","40.789347893","-73.947352413","PATROL BORO MAN NORTH","UNKNOWN","UNKNOWN","E",NA,NA,NA,NA,NA,NA
"1129","752351815",2015-08-11,"08:00:00","112",2015-08-12,"341","PETIT LARCENY","321","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","QUEENS","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","1024232","205254",NA,NA,NA,"40.729969359","-73.855743341","40.729969359","-73.855743341","PATROL BORO QUEENS NORTH","25-44","WHITE","F",2015-08-11,"08:00:00",NA,NA,NA,NA
"1130","443965310",2016-07-31,"17:30:00","42",2016-08-01,"109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","BRONX","INSIDE","OTHER","N.Y. POLICE DEPT","0","NA","1010535","241634","UNKNOWN","UNKNOWN","U","40.829874092","-73.905020794","40.829874092","-73.905020794","PATROL BORO BRONX","25-44","BLACK","F",2016-07-31,"17:40:00",NA,NA,NA,NA
"1131","187116163",2015-01-12,"19:00:00","68",2015-01-18,"578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","BROOKLYN","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","NA","978952","164134","45-64","WHITE","F","40.617192966","-74.019084724","40.617192966","-74.019084724","PATROL BORO BKLYN SOUTH","45-64","WHITE","M",NA,NA,NA,NA,NA,NA
"1132","251159165",2017-05-10,"19:00:00","43",2017-05-10,"344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","1019341","243275","25-44","BLACK","M","40.834347565","-73.87319183","40.834347565","-73.87319183","PATROL BORO BRONX","25-44","BLACK","F",2017-05-10,"19:30:00",NA,NA,NA,NA
"1133","964115118",2015-03-02,"16:31:00","14",2015-03-02,"344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","NA","986382","213900",NA,"BLACK","M","40.753790581","-73.992306283","40.753790581","-73.992306283","PATROL BORO MAN SOUTH","45-64","WHITE HISPANIC","M",2015-03-02,"16:31:00",NA,NA,NA,NA
"1134","436666289",2016-09-13,"22:00:00","101",2016-09-17,"361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","1052680","156226","45-64","BLACK","M","40.595224542","-73.7535988","40.595224542","-73.7535988","PATROL BORO QUEENS SOUTH","45-64","WHITE","F",2016-09-16,"22:00:00",NA,NA,NA,NA
"1135","178556796",2016-03-24,"13:45:00","107",2016-03-24,"341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","CHAIN STORE","N.Y. POLICE DEPT","0","NA","1039056","197226","UNKNOWN","BLACK","M","40.707855055","-73.80232274","40.707855055","-73.80232274","PATROL BORO QUEENS SOUTH","UNKNOWN","UNKNOWN","D",2016-03-24,"13:50:00",NA,NA,NA,NA
"1136","278552406",2015-02-11,"21:40:00","30",2015-02-11,"351","CRIMINAL MISCHIEF & RELATED OF","258","CRIMINAL MISCHIEF 4TH, GRAFFIT","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","ABANDONED BUILDING","N.Y. POLICE DEPT","0","NA","999712","240765",NA,"UNKNOWN","U","40.827514513","-73.944131616","40.827514513","-73.944131616","PATROL BORO MAN NORTH",NA,"UNKNOWN","E",2015-02-11,"21:40:00",NA,NA,NA,NA
"1137","533462845",2015-10-14,"14:30:00","73",2015-11-03,"233","SEX CRIMES","681","CHILD, ENDANGERING WELFARE","COMPLETED","MISDEMEANOR","BROOKLYN","FRONT OF","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","1008276","183623","UNKNOWN","BLACK","M","40.670655072","-73.91339092","40.670655072","-73.91339092","PATROL BORO BKLYN NORTH","<18","BLACK","M",2015-10-14,"16:00:00",NA,NA,NA,NA
"1138","907217770",2013-01-29,"15:00:00","61",2013-01-29,"106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","BROOKLYN","INSIDE","GROCERY/BODEGA","N.Y. POLICE DEPT","0","NA","997477","154359",NA,NA,NA,"40.590354295","-73.952377211","40.590354295","-73.952377211","PATROL BORO BKLYN SOUTH","25-44","WHITE","F",2013-01-29,"15:15:00","NA",NA,NA,NA
"1139","947648500",2017-01-23,"13:15:00","79",2017-01-23,"121","CRIMINAL MISCHIEF & RELATED OF","269","MISCHIEF,CRIMINAL,    UNCL 2ND","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","NA","1000544","191319","25-44","BLACK","M","40.691796448","-73.941245131","40.691796448","-73.941245131","PATROL BORO BKLYN NORTH","25-44","BLACK","F",2017-01-23,"13:25:00",NA,NA,NA,NA
"1140","626678811",2017-06-30,"19:00:00","17",2017-08-29,"109","GRAND LARCENY","412","LARCENY,GRAND FROM RESIDENCE, UNATTENDED","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","994175","214227","UNKNOWN","UNKNOWN","U","40.7546828","-73.964178021","40.7546828","-73.964178021","PATROL BORO MAN SOUTH","65+","WHITE","F",2017-08-22,"08:00:00",NA,NA,NA,NA
"1141","745900094",2015-05-16,"18:15:00","47",2015-05-16,"351","CRIMINAL MISCHIEF & RELATED OF","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","BRONX","FRONT OF","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","NA","1022513","258896","25-44","UNKNOWN","F","40.877209326","-73.861639916","40.877209326","-73.861639916","PATROL BORO BRONX",NA,"UNKNOWN","M",2015-05-16,"18:21:00",NA,NA,NA,NA
"1142","818591682",2014-07-25,"03:28:00","111",2014-07-25,"347","INTOXICATED & IMPAIRED DRIVING","905","INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","QUEENS","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","1048714","211571",NA,NA,NA,"40.747163362","-73.76735022","40.747163362","-73.76735022","PATROL BORO QUEENS NORTH",NA,"UNKNOWN","E",2014-07-25,"03:44:00",NA,NA,NA,NA
"1143","800840857",2013-09-22,"20:05:00","30",2013-09-22,"344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","STREET","POLICE DEPT NYC","69","NA","997543","237760",NA,"BLACK","M","40.819270169","-73.951974953","40.819270169","-73.951974953","PATROL BORO MAN NORTH","18-24","ASIAN / PACIFIC ISLANDER","M",2013-09-22,"20:06:00","NA",NA,NA,NA
"1144","759119875",2017-05-02,"03:00:00","108",2017-05-02,"121","CRIMINAL MISCHIEF & RELATED OF","267","MISCHIEF, CRIMINAL 3 & 2, OF M","COMPLETED","FELONY","QUEENS","OPPOSITE OF","STREET","N.Y. POLICE DEPT","0","NA","1008331","211595",NA,NA,NA,"40.747431408","-73.913092614","40.747431408","-73.913092614","PATROL BORO QUEENS NORTH","UNKNOWN","UNKNOWN","M",2017-05-02,"10:00:00",NA,NA,NA,NA
"1145","421734674",2011-03-01,"20:00:00","84",2011-03-02,"109","GRAND LARCENY","415","LARCENY,GRAND FROM PERSON,PICK","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","988338","191610",NA,NA,NA,"40.69260923","-73.985259901","40.69260923","-73.985259901","PATROL BORO BKLYN NORTH","18-24","WHITE","F",2011-03-01,"20:30:00","NA",NA,NA,NA
"1146","319059042",2014-08-21,"10:30:00","43",2014-08-21,"106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","1024014","242333",NA,NA,NA,"40.831742246","-73.856310453","40.831742246","-73.856310453","PATROL BORO BRONX","25-44","BLACK","M",2014-08-21,"11:20:00",NA,NA,NA,NA
"1147","591901597",2017-02-17,"21:00:00","46",2017-02-18,"351","CRIMINAL MISCHIEF & RELATED OF","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","BRONX","FRONT OF","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","1007507","251785","UNKNOWN","UNKNOWN","U","40.857744098","-73.915927239","40.857744098","-73.915927239","PATROL BORO BRONX","25-44","BLACK HISPANIC","M",2017-02-18,"12:15:00",NA,NA,NA,NA
"1148","508903760",2011-02-17,"16:35:00","44",2011-02-17,"235","DANGEROUS DRUGS","567","MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","1003746","241903",NA,NA,NA,"40.830630013","-73.929552003","40.830630013","-73.929552003","PATROL BORO BRONX",NA,"UNKNOWN","E",2011-02-17,"16:40:00","NA",NA,NA,NA
"1149","330318029",2012-10-04,"16:20:00","42",2012-10-04,"344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","865","1009295","242593",NA,NA,NA,"40.832509874","-73.909497941","40.832509874","-73.909497941","PATROL BORO BRONX","18-24","BLACK","F",2012-10-04,"16:25:00","NA","WEBSTER",NA,NA
"1150","277410485",2012-07-19,"19:00:00","50",2012-07-20,"351","CRIMINAL MISCHIEF & RELATED OF","254","MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","BRONX","REAR OF","PARKING LOT/GARAGE (PUBLIC)","N.Y. POLICE DEPT","0","NA","1010971","257016",NA,NA,NA,"40.872091797","-73.903384008","40.872091797","-73.903384008","PATROL BORO BRONX","45-64","BLACK","F",2012-07-20,"08:00:00","NA",NA,NA,NA
"1151","612877337",2014-09-27,"23:37:00","33",2014-09-28,"233","SEX CRIMES","681","CHILD, ENDANGERING WELFARE","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","1001936","245282",NA,"WHITE HISPANIC","M","40.839908201","-73.936083587","40.839908201","-73.936083587","PATROL BORO MAN NORTH","<18","WHITE HISPANIC","F",2014-09-28,"01:00:00",NA,NA,NA,NA
"1152","211654275",2014-05-09,"17:30:00","68",2014-05-10,"110","GRAND LARCENY OF MOTOR VEHICLE","441","LARCENY,GRAND OF AUTO","COMPLETED","FELONY","BROOKLYN","INSIDE","STREET","N.Y. POLICE DEPT","0","NA","978560","169212",NA,NA,NA,"40.631130773","-74.020500982","40.631130773","-74.020500982","PATROL BORO BKLYN SOUTH","25-44","WHITE","M",2014-05-10,"10:00:00",NA,NA,NA,NA
"1153","804087381",2015-07-27,"14:05:00","1",2015-07-27,"109","GRAND LARCENY","433","LARCENY,GRAND FROM STORE-SHOPL","COMPLETED","FELONY","MANHATTAN","INSIDE","SMALL MERCHANT","N.Y. POLICE DEPT","0","NA","984043","203042",NA,"BLACK","M","40.723988312","-74.000748251","40.723988312","-74.000748251","PATROL BORO MAN SOUTH",NA,"UNKNOWN","D",2015-07-27,"14:25:00",NA,NA,NA,NA
"1154","259409918",2012-12-15,"02:20:00","20",2012-12-15,"347","INTOXICATED & IMPAIRED DRIVING","905","INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","MANHATTAN",NA,"STREET","N.Y. POLICE DEPT","0","NA","991168","224929",NA,NA,NA,"40.784059874","-73.975020513","40.784059874","-73.975020513","PATROL BORO MAN NORTH",NA,"UNKNOWN","E",NA,NA,"NA",NA,NA,NA
"1155","376613891",2013-06-14,"11:30:00","76",2013-06-14,"344","ASSAULT 3 & RELATED OFFENSES","113","MENACING,UNCLASSIFIED","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","266","982151","185171",NA,"WHITE HISPANIC","M","40.674936335","-74.007568544","40.674936335","-74.007568544","PATROL BORO BKLYN SOUTH","45-64","BLACK","M",NA,NA,"NA","RED HOOK WEST",NA,NA
"1156","201515224",2012-04-12,"23:15:00","120",2012-04-13,"106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","STATEN ISLAND","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","946961","165338",NA,"UNKNOWN","M","40.620420806","-74.134322175","40.620420806","-74.134322175","PATROL BORO STATEN ISLAND","<18","UNKNOWN","M",NA,NA,"NA",NA,NA,NA
"1157","181707777",2013-09-05,"17:48:00","106",2013-09-06,"126","MISCELLANEOUS PENAL LAW","198","CRIMINAL CONTEMPT 1","COMPLETED","FELONY","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","NA","1031015","187375","25-44","ASIAN / PACIFIC ISLANDER","M","40.680862539","-73.831393979","40.680862539","-73.831393979","PATROL BORO QUEENS SOUTH","25-44","ASIAN / PACIFIC ISLANDER","F",2013-09-05,"19:00:00","NA",NA,NA,NA
"1158","817608405",2016-01-03,"18:00:00","108",2016-01-06,"351","CRIMINAL MISCHIEF & RELATED OF","254","MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","QUEENS","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","1012090","210682","UNKNOWN","UNKNOWN","U","40.744914418","-73.899530094","40.744914418","-73.899530094","PATROL BORO QUEENS NORTH","45-64","WHITE","M",2016-01-05,"16:30:00",NA,NA,NA,NA
"1159","373792107",2012-06-09,"15:34:00","88",2012-06-09,"106","FELONY ASSAULT","106","ASSAULT POLICE/PEACE OFFICER","COMPLETED","FELONY","BROOKLYN",NA,"TRANSIT - NYC SUBWAY","N.Y. TRANSIT POLICE","1","NA","989539","190263",NA,NA,NA,"40.688911389","-73.980930089","40.688911389","-73.980930089","PATROL BORO BKLYN NORTH",NA,"UNKNOWN","E",NA,NA,"NA",NA,"30","NEVINS STREET"
