"","crash_date","crash_time","borough","zip_code","latitude","longitude","location.latitude","location.longitude","location.human_address","cross_street_name","number_of_persons_injured","number_of_persons_killed","number_of_pedestrians_injured","number_of_pedestrians_killed","number_of_cyclist_injured","number_of_cyclist_killed","number_of_motorist_injured","number_of_motorist_killed","contributing_factor_vehicle_1","contributing_factor_vehicle_2","collision_id","vehicle_type_code1","vehicle_type_code2","on_street_name","off_street_name","contributing_factor_vehicle_3","vehicle_type_code_3","contributing_factor_vehicle_4","vehicle_type_code_4","contributing_factor_vehicle_5","vehicle_type_code_5"
"4433",2021-03-27,"13:34",NA,NA,"40.6787220","-73.9529950","40.678722","-73.952995",NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Driver Inattention/Distraction","4402789","Van","Sedan","ATLANTIC AVENUE                 ",NA,NA,NA,NA,NA,NA,NA
"4434",2021-03-27,"13:40",NA,NA,"40.6785740","-73.9163060","40.678574","-73.916306","{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}",NA,"1","0","0","0","0","0","0","0","Passing or Lane Usage Improper","Unspecified","4402429","Sedan","E-Bike","FULTON STREET",NA,NA,NA,NA,NA,NA,NA
"4435",2021-03-27,"13:45","BROOKLYN","11233","40.6799100","-73.9111560","40.67991","-73.911156",NA,"89        ROCKAWAY AVENUE               ","0","0","0","0","0","0","0","0","Unspecified",NA,"4402346","Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4436",2021-03-27,"13:45","BRONX","10460","40.8400420","-73.8639450","40.840042","-73.863945",NA,NA,"1","0","1","0","0","0","0","0","Unspecified",NA,"4402730","Sedan",NA,"GUERLAIN STREET                 ","WHITE PLAINS ROAD",NA,NA,NA,NA,NA,NA
"4437",2021-03-27,"14:10","BRONX","10457","40.8542300","-73.8931500","40.85423","-73.89315",NA,"2250      BASSFORD AVENUE               ","1","0","1","0","0","0","0","0","Unspecified",NA,"4402323","Sedan",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4438",2021-03-27,"14:12","BROOKLYN","11208","40.6843500","-73.8798140","40.68435","-73.879814",NA,"80        NORWOOD AVENUE                ","0","0","0","0","0","0","0","0","Unspecified",NA,"4402663","Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4439",2021-03-27,"14:20","BROOKLYN","11234","40.6305700","-73.9271200","40.63057","-73.92712",NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4402202","Sedan",NA,"AVENUE I                        ","EAST 51 STREET",NA,NA,NA,NA,NA,NA
"4440",2021-03-27,"14:21","BRONX","10458","40.8592530","-73.8867400","40.859253","-73.88674",NA,NA,"2","0","0","0","0","0","2","0","Driver Inattention/Distraction","Unspecified","4402328","Sedan","Sedan","EAST FORDHAM ROAD               ","LORILLARD PLACE",NA,NA,NA,NA,NA,NA
"4441",2021-03-27,"14:25","BROOKLYN","11209","40.6332740","-74.0211100","40.633274","-74.02111",NA,"6920      5 AVENUE                      ","0","0","0","0","0","0","0","0","Backing Unsafely","Unspecified","4402169","Sedan","Sedan",NA,NA,NA,NA,NA,NA,NA,NA
"4442",2021-03-27,"14:25","BROOKLYN","11221","40.6865920","-73.9267960","40.686592","-73.926796",NA,"141       PATCHEN AVENUE                ","0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4404310","Sedan","Box Truck",NA,NA,NA,NA,NA,NA,NA,NA
"4443",2021-03-27,"14:34","BROOKLYN","11249","40.7204600","-73.9590100","40.72046","-73.95901",NA,"84        NORTH 9 STREET                ","1","0","0","0","0","0","1","0","Passing Too Closely","Other Vehicular","4402586","Sedan","Taxi",NA,NA,NA,NA,NA,NA,NA,NA
"4444",2021-03-27,"14:35","BROOKLYN","11220","40.6472100","-74.0153100","40.64721","-74.01531",NA,NA,"0","0","0","0","0","0","0","0","Unspecified",NA,"4402456","Station Wagon/Sport Utility Vehicle",NA,"51 STREET                       ","3 AVENUE",NA,NA,NA,NA,NA,NA
"4445",2021-03-27,"14:40",NA,NA,"40.6660350","-73.7592000","40.666035","-73.7592",NA,NA,"1","0","0","0","0","0","1","0","Following Too Closely","Unspecified","4402174","Station Wagon/Sport Utility Vehicle","Pick-up Truck","BELT PARKWAY                    ",NA,NA,NA,NA,NA,NA,NA
"4446",2021-03-27,"14:45","BROOKLYN","11225","40.6590460","-73.9504700","40.659046","-73.95047",NA,"1164      NOSTRAND AVENUE               ","0","0","0","0","0","0","0","0","Backing Unsafely","Unspecified","4403718","Sedan","Sedan",NA,NA,NA,NA,NA,NA,NA,NA
"4447",2021-03-27,"14:45","QUEENS","11357","40.7853240","-73.8056800","40.785324","-73.80568",NA,NA,"1","0","0","0","0","0","1","0","Failure to Yield Right-of-Way","Unspecified","4402193","Station Wagon/Sport Utility Vehicle","Sedan","FRANCIS LEWIS BOULEVARD         ","LOCKE AVENUE",NA,NA,NA,NA,NA,NA
"4448",2021-03-27,"14:50","BRONX","10456","40.8274200","-73.9047700","40.82742","-73.90477",NA,"1101      BOSTON ROAD                   ","0","0","0","0","0","0","0","0","Passing Too Closely","Unspecified","4402207","Sedan",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4449",2021-03-27,"14:51",NA,NA,"40.7097800","-73.8204300","40.70978","-73.82043",NA,NA,"1","0","0","0","0","0","1","0","Driver Inattention/Distraction","Unspecified","4403549","Sedan","Station Wagon/Sport Utility Vehicle","VAN WYCK EXPWY                  ",NA,NA,NA,NA,NA,NA,NA
"4450",2021-03-27,"14:52","BROOKLYN","11229","40.5978160","-73.9356160","40.597816","-73.935616",NA,"2244      BRAGG STREET                  ","1","0","0","0","0","0","1","0","Driver Inattention/Distraction","Unspecified","4402511","Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA,NA,NA,NA,NA
"4451",2021-03-27,"14:57","BROOKLYN","11228","40.6145940","-74.0228000","40.614594","-74.0228",NA,NA,"4","0","0","0","0","0","4","0","Following Too Closely","Unspecified","4402172","Sedan",NA,"92 STREET                       ","7 AVENUE",NA,NA,NA,NA,NA,NA
"4452",2021-03-27,"14:58","QUEENS","11411","40.6945500","-73.7441600","40.69455","-73.74416",NA,NA,"1","0","0","0","0","0","1","0","Following Too Closely","Unspecified","4402319","Sedan",NA,"SPRINGFIELD BOULEVARD           ","118 AVENUE",NA,NA,NA,NA,NA,NA
"4453",2021-03-27,"15:00","BRONX","10472","40.8289760","-73.8764100","40.828976","-73.87641",NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4404856","Sedan","Sedan","MANOR AVENUE                    ","WESTCHESTER AVENUE",NA,NA,NA,NA,NA,NA
"4454",2021-03-27,"15:00",NA,NA,"40.7264440","-73.7657900","40.726444","-73.76579",NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4402160","Taxi",NA,"GRAND CENTRAL PKWY              ",NA,NA,NA,NA,NA,NA,NA
"4455",2021-03-27,"15:00",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","Unspecified",NA,"4402226","Station Wagon/Sport Utility Vehicle",NA,"SHORE ROAD                      ","CITY ISLAND ROAD",NA,NA,NA,NA,NA,NA
"4456",2021-03-27,"15:00","MANHATTAN","10018","40.7555960","-73.9947000","40.755596","-73.9947","{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}","492       9 AVENUE","1","0","0","0","0","0","0","0","Unspecified",NA,"4402298","Sedan","E-Bike",NA,NA,NA,NA,NA,NA,NA,NA
"4457",2021-03-27,"15:00","MANHATTAN","10022","40.7624800","-73.9668350","40.76248","-73.966835",NA,"175       EAST 60 STREET                ","1","0","1","0","0","0","0","0","Backing Unsafely",NA,"4402740","Sedan",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4458",2021-03-27,"15:00","QUEENS","11427","40.7325360","-73.7655640","40.732536","-73.765564",NA,NA,"1","0","0","0","1","0","0","0","Failure to Yield Right-of-Way","Pedestrian/Bicyclist/Other Pedestrian Error/Confusion","4402173","Station Wagon/Sport Utility Vehicle","Bike","CLEARVIEW EXPRESSWAY            ","UNION TURNPIKE",NA,NA,NA,NA,NA,NA
"4459",2021-03-27,"15:00",NA,NA,"40.6711850","-73.9420400","40.671185","-73.94204",NA,NA,"1","0","0","0","0","0","1","0","Driver Inattention/Distraction","Unspecified","4404727","Sedan","Station Wagon/Sport Utility Vehicle","SAINT JOHNS PLACE               ",NA,NA,NA,NA,NA,NA,NA
"4460",2021-03-27,"15:05","BROOKLYN","11212","40.6586530","-73.9079100","40.658653","-73.90791",NA,"861       ROCKAWAY AVENUE               ","1","0","0","0","0","0","1","0","Driver Inattention/Distraction","Unspecified","4402341","Station Wagon/Sport Utility Vehicle","Sedan",NA,NA,NA,NA,NA,NA,NA,NA
"4461",2021-03-27,"15:08","BROOKLYN","11224","40.5754130","-73.9834700","40.575413","-73.98347",NA,NA,"0","0","0","0","0","0","0","0","Unspecified",NA,"4402317","Taxi",NA,"WEST 16 STREET                  ","SURF AVENUE",NA,NA,NA,NA,NA,NA
"4462",2021-03-27,"15:16","QUEENS","11385","40.7124500","-73.9185300","40.71245","-73.91853","{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}",NA,"1","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4403016","E-Bike","Sedan","WOODWARD AVENUE","FLUSHING AVENUE",NA,NA,NA,NA,NA,NA
"4463",2021-03-27,"15:20","BRONX","10453","40.8491900","-73.9172900","40.84919","-73.91729",NA,NA,"1","0","1","0","0","0","0","0","Failure to Yield Right-of-Way",NA,"4402644","Sedan",NA,"WEST 176 STREET                 ","UNIVERSITY AVENUE",NA,NA,NA,NA,NA,NA
"4464",2021-03-27,"15:20","QUEENS","11369","40.7584600","-73.8783300","40.75846","-73.87833",NA,NA,"1","0","0","0","1","0","0","0","Following Too Closely","Unspecified","4404563","Bike",NA,"90 STREET                       ","32 AVENUE",NA,NA,NA,NA,NA,NA
"4465",2021-03-27,"15:25","QUEENS","11378",NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","1","0","Driver Inattention/Distraction","Unspecified","4402302","Station Wagon/Sport Utility Vehicle","Taxi","maurice ave                     ","queens midtown expressway",NA,NA,NA,NA,NA,NA
"4466",2021-03-27,"15:30","MANHATTAN","10027","40.8112640","-73.9578200","40.811264","-73.95782",NA,NA,"0","0","0","0","0","0","0","0","Traffic Control Disregarded","Unspecified","4402577","Sedan","Bike","AMSTERDAM AVENUE                ","WEST 123 STREET",NA,NA,NA,NA,NA,NA
"4467",2021-03-27,"15:30",NA,NA,"40.8224070","-73.8364000","40.822407","-73.8364",NA,NA,"0","0","0","0","0","0","0","0","Driver Inexperience","Unspecified","4402227","Sedan","Sedan","HUTCHINSON RIVER PARKWAY        ",NA,NA,NA,NA,NA,NA,NA
"4468",2021-03-27,"15:35","MANHATTAN","10024","40.7845340","-73.9736000","40.784534","-73.9736",NA,NA,"1","0","1","0","0","0","0","0","Driver Inattention/Distraction",NA,"4402436","E-Scooter",NA,"COLUMBUS AVENUE                 ","WEST 83 STREET",NA,NA,NA,NA,NA,NA
"4469",2021-03-27,"15:40",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4403245","Sedan","Station Wagon/Sport Utility Vehicle","MANHATTAN BR UPPER              ",NA,"Unspecified","Sedan",NA,NA,NA,NA
"4470",2021-03-27,"15:40","BRONX","10460","40.8399850","-73.8774260","40.839985","-73.877426",NA,NA,"1","0","0","0","0","0","1","0","Driver Inattention/Distraction","Driver Inattention/Distraction","4402325","Station Wagon/Sport Utility Vehicle","Moped","EAST TREMONT AVENUE             ","DEVOE AVENUE",NA,NA,NA,NA,NA,NA
"4471",2021-03-27,"15:45",NA,NA,"40.8398800","-73.9167940","40.83988","-73.916794",NA,NA,"0","0","0","0","0","0","0","0","Turning Improperly","Unspecified","4402505","Sedan","Sedan","EAST 170 STREET                 ",NA,NA,NA,NA,NA,NA,NA
"4472",2021-03-27,"15:48","BROOKLYN","11205","40.6898600","-73.9514700","40.68986","-73.95147",NA,NA,"0","0","0","0","0","0","0","0","Following Too Closely","Unspecified","4404190","Sedan","Station Wagon/Sport Utility Vehicle","LAFAYETTE AVENUE                ","NOSTRAND AVENUE",NA,NA,NA,NA,NA,NA
"4473",2021-03-27,"15:50",NA,NA,"40.5837330","-73.9196900","40.583733","-73.91969",NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction",NA,"4402162","Sedan",NA,"BELT PARKWAY                    ",NA,NA,NA,NA,NA,NA,NA
"4474",2021-03-27,"15:50","QUEENS","11377","40.7354620","-73.9174900","40.735462","-73.91749",NA,NA,"1","0","1","0","0","0","0","0","Failure to Yield Right-of-Way",NA,"4402140","Station Wagon/Sport Utility Vehicle",NA,"49 STREET                       ","LAUREL HILL BOULEVARD",NA,NA,NA,NA,NA,NA
"4475",2021-03-27,"15:52",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","Unspecified",NA,"4402463",NA,NA,"SPRINGFIELD BOULEVARD           ",NA,NA,NA,NA,NA,NA,NA
"4476",2021-03-27,"15:55","QUEENS","11434","40.6813930","-73.7879640","40.681393","-73.787964",NA,NA,"0","0","0","0","0","0","0","0","Unspecified","Unspecified","4402133","Sedan","Sedan","155 STREET                      ","118 AVENUE",NA,NA,NA,NA,NA,NA
"4477",2021-03-27,"15:55","QUEENS","11436","40.6808500","-73.7990700","40.68085","-73.79907",NA,NA,"0","0","0","0","0","0","0","0","Unspecified","Unspecified","4402130","Sedan","Sedan","143 STREET                      ","116 AVENUE",NA,NA,NA,NA,NA,NA
"4478",2021-03-27,"15:58","QUEENS","11434","40.6837770","-73.7697500","40.683777","-73.76975",NA,NA,"0","0","0","0","0","0","0","0","Following Too Closely","Unspecified","4402136","Sedan",NA,"MERRICK BOULEVARD               ","BAISLEY BOULEVARD",NA,NA,NA,NA,NA,NA
"4479",2021-03-27,"16:00","BROOKLYN","11208","40.6834530","-73.8806000","40.683453","-73.8806",NA,"217       RIDGEWOOD AVENUE              ","0","0","0","0","0","0","0","0","Driver Inattention/Distraction",NA,"4402696","Sedan",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4480",2021-03-27,"16:00","BROOKLYN","11210","40.6309050","-73.9416350","40.630905","-73.941635",NA,"1721      BROOKLYN AVENUE               ","0","0","0","0","0","0","0","0","Backing Unsafely","Unspecified","4402394","Sedan","Sedan",NA,NA,NA,NA,NA,NA,NA,NA
"4481",2021-03-27,"16:00","BROOKLYN","11226","40.6454430","-73.9526140","40.645443","-73.952614",NA,"198       VERONICA PLACE                ","0","0","0","0","0","0","0","0","Backing Unsafely",NA,"4402404","Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4482",2021-03-27,"16:00","QUEENS","11101",NA,NA,NA,NA,NA,"27-19     44drive                       ","0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4402142","Sedan","Sedan",NA,NA,NA,NA,NA,NA,NA,NA
"4483",2021-03-27,"16:00","QUEENS","11433","40.7055000","-73.7888600","40.7055","-73.78886",NA,NA,"0","0","0","0","0","0","0","0","Traffic Control Disregarded","Unspecified","4402748","Sedan","Sedan","170 STREET                      ","93 AVENUE",NA,NA,NA,NA,NA,NA
"4484",2021-03-27,"16:00",NA,NA,NA,NA,NA,NA,NA,"85        EAST DRIVE                    ","1","0","0","0","1","0","0","0","Pedestrian/Bicyclist/Other Pedestrian Error/Confusion",NA,"4402420","Bike",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4485",2021-03-27,"16:00","QUEENS","11377","40.7391930","-73.8901000","40.739193","-73.8901",NA,"73-07     QUEENS BOULEVARD              ","3","0","0","0","0","0","3","0","Illnes","Unspecified","4402167","Station Wagon/Sport Utility Vehicle","Sedan",NA,NA,NA,NA,NA,NA,NA,NA
"4486",2021-03-27,"16:12","STATEN ISLAND","10309",NA,NA,NA,NA,NA,"2925      VETERANS ROAD WEST            ","0","0","0","0","0","0","0","0","Unspecified","Unspecified","4403816","Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA,NA,NA,NA,NA
"4487",2021-03-27,"16:12","BROOKLYN","11236","40.6396370","-73.9153300","40.639637","-73.91533",NA,NA,"1","0","0","0","1","0","0","0","Unspecified","Unspecified","4402182","E-Bike","Sedan","EAST 82 STREET                  ","FARRAGUT ROAD",NA,NA,NA,NA,NA,NA
"4488",2021-03-27,"16:15","BROOKLYN","11208","40.6764340","-73.8681600","40.676434","-73.86816",NA,"586       CONDUIT BOULEVARD             ","1","0","0","0","0","0","1","0","Unspecified","Unspecified","4402664","Taxi","Sedan",NA,NA,NA,NA,NA,NA,NA,NA
"4489",2021-03-27,"16:19","BROOKLYN","11213","40.6705800","-73.9309600","40.67058","-73.93096",NA,NA,"0","0","0","0","0","0","0","0","Following Too Closely","Unspecified","4402385","Sedan","E-Bike","SAINT JOHNS PLACE               ","UTICA AVENUE",NA,NA,NA,NA,NA,NA
"4490",2021-03-27,"16:20",NA,NA,"40.6928560","-73.7853100","40.692856","-73.78531",NA,NA,"0","0","0","0","0","0","0","0","Traffic Control Disregarded","Unspecified","4402131","Sedan","Station Wagon/Sport Utility Vehicle","111 AVENUE                      ",NA,NA,NA,NA,NA,NA,NA
"4491",2021-03-27,"16:20","BRONX","10454","40.8109470","-73.9271550","40.810947","-73.927155",NA,NA,"2","0","0","0","0","0","2","0","Unspecified","Unspecified","4402185","Station Wagon/Sport Utility Vehicle","Sedan","EAST 138 STREET                 ","LINCOLN AVENUE",NA,NA,NA,NA,NA,NA
"4492",2021-03-27,"16:25","BROOKLYN","11234","40.6314700","-73.9195500","40.63147","-73.91955",NA,NA,"0","0","0","0","0","0","0","0","Unspecified",NA,"4403313","Station Wagon/Sport Utility Vehicle",NA,"EAST 59 STREET                  ","FLATLANDS AVENUE",NA,NA,NA,NA,NA,NA
"4493",2021-03-27,"16:25","MANHATTAN","10001","40.7471430","-74.0008540","40.747143","-74.000854",NA,NA,"0","0","0","0","0","0","0","0","Unspecified",NA,"4403224",NA,NA,"9 AVENUE                        ","WEST 24 STREET",NA,NA,NA,NA,NA,NA
"4494",2021-03-27,"16:30","QUEENS","11385","40.7003300","-73.8838700","40.70033","-73.88387",NA,"67-62     COOPER AVENUE                 ","0","0","0","0","0","0","0","0","Oversized Vehicle","Unspecified","4402166","Station Wagon/Sport Utility Vehicle","Ambulance",NA,NA,NA,NA,NA,NA,NA,NA
"4495",2021-03-27,"16:30","MANHATTAN","10028","40.7752900","-73.9536360","40.77529","-73.953636",NA,NA,"1","0","1","0","0","0","0","0","Unspecified",NA,"4402552","Bike",NA,"EAST 82 STREET                  ","2 AVENUE",NA,NA,NA,NA,NA,NA
"4496",2021-03-27,"16:35",NA,NA,"40.8402250","-73.9176900","40.840225","-73.91769",NA,NA,"0","0","0","0","0","0","0","0","Following Too Closely","Unspecified","4402504","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","JEROME AVENUE                   ",NA,NA,NA,NA,NA,NA,NA
"4497",2021-03-27,"16:38",NA,NA,"40.7170140","-73.7994000","40.717014","-73.7994",NA,NA,"2","0","0","0","0","0","2","0","Driver Inattention/Distraction","Driver Inattention/Distraction","4402158","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","GRAND CENTRAL PKWY              ",NA,NA,NA,NA,NA,NA,NA
"4498",2021-03-27,"16:40",NA,NA,"40.7707700","-73.9172700","40.77077","-73.91727",NA,NA,"2","0","0","0","0","0","2","0","Following Too Closely","Unspecified","4402259","Station Wagon/Sport Utility Vehicle","Sedan","31 STREET                       ",NA,NA,NA,NA,NA,NA,NA
"4499",2021-03-27,"16:45","BROOKLYN","11208","40.6701350","-73.8580550","40.670135","-73.858055",NA,"2870      LINDEN BOULEVARD              ","0","0","0","0","0","0","0","0","Other Vehicular","Backing Unsafely","4402927","Sedan",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4500",2021-03-27,"16:45",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","Unsafe Speed",NA,"4402553","Sedan",NA,"QUEENSBORO BRIDGE UPPER ROADWAY ",NA,NA,NA,NA,NA,NA,NA
"4501",2021-03-27,"16:50","STATEN ISLAND","10304","40.6024970","-74.0927300","40.602497","-74.09273",NA,NA,"0","0","0","0","0","0","0","0","Unsafe Lane Changing","Unspecified","4402285","Sedan",NA,"RICHMOND ROAD                   ","VENICE AVENUE",NA,NA,NA,NA,NA,NA
"4502",2021-03-27,"16:54",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","Unspecified","Unspecified","4402190","Sedan","Sedan","BRONX WHITESTONE BRIDGE         ",NA,NA,NA,NA,NA,NA,NA
"4503",2021-03-27,"16:56","STATEN ISLAND","10309","40.5494040","-74.2157400","40.549404","-74.21574",NA,NA,"0","0","0","0","0","0","0","0","Unspecified","Unspecified","4403820","Station Wagon/Sport Utility Vehicle",NA,"CHARLESTON AVENUE               ","HEMLOCK COURT",NA,NA,NA,NA,NA,NA
"4504",2021-03-27,"16:57","BROOKLYN","11234","40.6114600","-73.9243700","40.61146","-73.92437",NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4403289","Station Wagon/Sport Utility Vehicle","Sedan","FLATBUSH AVENUE                 ","AVENUE T",NA,NA,NA,NA,NA,NA
"4505",2021-03-27,"17:00","QUEENS","11101","40.7376750","-73.9302440","40.737675","-73.930244",NA,NA,"0","0","0","0","0","0","0","0","Unspecified",NA,"4402141","Sedan",NA,"36 STREET                       ","HUNTERS POINT AVENUE",NA,NA,NA,NA,NA,NA
"4506",2021-03-27,"17:00","BROOKLYN","11212","40.6653820","-73.9193650","40.665382","-73.919365",NA,"680       HOWARD AVENUE                 ","1","0","1","0","0","0","0","0","Reaction to Uninvolved Vehicle",NA,"4402623","Sedan",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4507",2021-03-27,"17:12","BRONX","10465","40.8783100","-73.8701550","40.87831","-73.870155",NA,NA,"0","0","0","0","0","0","0","0","Following Too Closely","Unspecified","4402201","Station Wagon/Sport Utility Vehicle","Sedan","EAST GUN HILL ROAD              ","BRONX RIVER PARKWAY",NA,NA,NA,NA,NA,NA
"4508",2021-03-27,"17:14","MANHATTAN","10013","40.7180180","-73.9999600","40.718018","-73.99996",NA,NA,"0","0","0","0","0","0","0","0","Unsafe Lane Changing","Unspecified","4403255","Station Wagon/Sport Utility Vehicle","UNKNOWN","CANAL STREET                    ","CENTRE STREET",NA,NA,NA,NA,NA,NA
